Price,Bedrooms,Bathrooms,SQFT,Price_per_SQFT,House Type,Condition,Built,Remodeled,Suburb,City,Zip Code,Country
"$680,000.00 ",4,2,1880,$361.70 ,House,5,1954,0,None,Seattle,98146,USA
"$150,000.00 ",2,1,890,$168.54 ,House,3,1942,1999,None,Burien,98146,USA
"$255,950.00 ",3,3,1720,$148.81 ,House,3,1992,0,None,Kent,98031,USA
"$246,500.00 ",3,3,1620,$152.16 ,House,3,1989,0,None,Maple Valley,98038,USA
"$450,000.00 ",2,1,1380,$326.09 ,House,4,1931,0,None,Seattle,98115,USA
"$595,888.00 ",3,2,1870,$318.66 ,House,5,1958,0,None,Seattle,98177,USA
"$454,000.00 ",3,1,1970,$230.46 ,House,4,1970,0,None,Snoqualmie,98065,USA
"$299,900.00 ",3,1,1110,$270.18 ,House,3,1979,2014,None,Shoreline,98155,USA
"$200,000.00 ",3,2,1190,$168.07 ,House,3,1995,0,None,Auburn,98092,USA
"$346,500.00 ",3,1,1150,$301.30 ,House,4,1932,1958,None,Seattle,98106,USA
"$585,000.00 ",4,3,2890,$202.42 ,House,3,1973,2013,None,Kirkland,98034,USA
"$383,000.00 ",3,2,1500,$255.33 ,House,3,1977,2004,None,Woodinville,98072,USA
"$519,000.00 ",4,3,1950,$266.15 ,House,4,1910,0,None,Seattle,98107,USA
"$410,000.00 ",3,2,1250,$328.00 ,House,5,1968,0,None,Newcastle,98056,USA
"$578,000.00 ",4,3,2070,$279.23 ,House,3,1996,0,None,Issaquah,98029,USA
"$1,280,000.00 ",4,4,4660,$274.68 ,House,3,2003,0,None,Bellevue,98006,USA
"$395,000.00 ",2,2,1350,$292.59 ,House,3,2007,0,None,Seattle,98136,USA
"$364,000.00 ",3,3,1800,$202.22 ,House,3,2011,0,None,Seattle,98126,USA
"$240,000.00 ",3,2,1481,$162.05 ,House,3,2012,1912,None,Auburn,98002,USA
"$328,423.00 ",3,3,1730,$189.84 ,House,3,2014,0,None,Seattle,98146,USA
"$594,000.00 ",4,3,2720,$218.38 ,House,3,2005,0,None,Kenmore,98028,USA
"$425,000.00 ",3,3,2320,$183.19 ,House,3,2009,0,None,Seattle,98177,USA
"$309,620.00 ",3,3,1860,$166.46 ,House,3,2012,1912,None,Duvall,98019,USA
"$260,000.00 ",5,3,2025,$128.40 ,House,3,2007,0,None,Pacific,98047,USA
"$563,500.00 ",3,3,1400,$402.50 ,House,3,2007,0,None,Seattle,98103,USA
"$975,000.00 ",5,3,2620,$372.14 ,House,3,2009,0,None,Seattle,98115,USA
"$937,000.00 ",3,2,2450,$382.45 ,House,3,1915,0,None,Seattle,98119,USA
"$518,500.00 ",3,4,1590,$326.10 ,House,3,2010,0,None,Seattle,98103,USA
"$563,500.00 ",4,2,2085,$270.26 ,House,3,1964,2000,None,Fall City,98024,USA
"$1,050,000.00 ",4,4,3450,$304.35 ,House,3,2007,0,None,Bellevue,98006,USA
"$350,000.00 ",3,2,1780,$196.63 ,House,4,1987,0,None,Renton,98058,USA
"$826,000.00 ",4,3,3060,$269.93 ,House,3,2006,0,None,Issaquah,98029,USA
"$225,000.00 ",3,2,1700,$132.35 ,House,5,1945,0,None,Burien,98146,USA
"$235,867.00 ",4,2,1330,$177.34 ,House,4,1942,1982,None,Renton,98056,USA
"$399,000.00 ",4,3,3060,$130.39 ,House,3,2001,0,None,Covington,98042,USA
"$177,500.00 ",3,2,1220,$145.49 ,House,3,1968,1997,None,Renton,98057,USA
"$224,000.00 ",4,2,1600,$140.00 ,House,4,1959,0,None,Auburn,98002,USA
"$302,000.00 ",4,2,1530,$197.39 ,House,3,1968,1997,None,Renton,98058,USA
"$760,000.00 ",3,3,1980,$383.84 ,House,5,1959,0,None,Mercer Island,98040,USA
"$460,000.00 ",3,3,1730,$265.90 ,House,3,1969,2010,None,Kirkland,98034,USA
"$415,000.00 ",3,1,1170,$354.70 ,House,3,1957,2000,None,Seattle,98125,USA
"$669,000.00 ",2,2,1950,$343.08 ,House,4,1952,0,None,Burien,98166,USA
"$254,600.00 ",3,2,1470,$173.20 ,House,4,1968,0,None,Auburn,98092,USA
"$357,250.00 ",3,2,1400,$255.18 ,House,4,1952,0,None,Seattle,98125,USA
"$910,000.00 ",4,4,4040,$225.25 ,House,3,1987,2000,None,Woodinville,98077,USA
"$725,000.00 ",6,3,3110,$233.12 ,House,5,1921,0,None,Seattle,98103,USA
"$670,000.00 ",3,2,1490,$449.66 ,House,4,1906,1990,None,Seattle,98122,USA
"$440,000.00 ",4,2,1770,$248.59 ,House,3,1947,2012,None,Seattle,98116,USA
"$1,025,000.00 ",4,4,3320,$308.73 ,House,4,1977,0,None,Mercer Island,98040,USA
"$320,000.00 ",2,1,950,$336.84 ,House,3,1948,1994,None,Seattle,98126,USA
"$310,000.00 ",4,3,2430,$127.57 ,House,3,2002,0,None,Covington,98042,USA
"$772,650.00 ",4,3,2660,$290.47 ,House,3,1955,2014,None,Bellevue,98005,USA
"$669,950.00 ",4,3,2670,$250.92 ,House,3,1996,0,None,Sammamish,98074,USA
"$690,000.00 ",5,4,2720,$253.68 ,House,3,1993,0,None,Seattle,98115,USA
"$385,000.00 ",4,3,3200,$120.31 ,House,5,1970,0,None,Kent,98031,USA
"$663,000.00 ",3,3,2480,$267.34 ,House,4,1974,0,None,Vashon,98070,USA
"$300,000.00 ",3,2,1780,$168.54 ,House,3,1967,2011,None,Renton,98058,USA
"$225,500.00 ",2,2,1590,$141.82 ,House,4,1972,0,None,Auburn,98002,USA
"$320,000.00 ",3,2,1550,$206.45 ,House,3,1999,0,None,North Bend,98045,USA
"$775,000.00 ",3,3,2850,$271.93 ,House,4,1976,1992,None,Bellevue,98006,USA
"$805,000.00 ",3,3,2600,$309.62 ,House,5,1929,0,None,Seattle,98116,USA
"$252,750.00 ",4,1,1230,$205.49 ,House,3,1944,0,None,Burien,98166,USA
"$254,000.00 ",5,2,2080,$122.12 ,House,5,1959,0,None,Auburn,98001,USA
"$620,000.00 ",6,4,3600,$172.22 ,House,3,2004,2003,None,Snoqualmie,98065,USA
"$435,000.00 ",4,3,2110,$206.16 ,House,3,1962,2003,None,Bothell,98011,USA
"$460,000.00 ",4,3,2550,$180.39 ,House,4,1961,2001,None,Lake Forest Park,98155,USA
"$268,000.00 ",3,3,1650,$162.42 ,House,3,1991,0,None,Kent,98031,USA
"$446,000.00 ",2,2,1370,$325.55 ,House,3,2008,0,None,Seattle,98122,USA
"$285,000.00 ",2,1,1010,$282.18 ,House,3,1975,0,None,Lake Forest Park,98155,USA
"$530,000.00 ",3,2,2330,$227.47 ,House,3,1987,2000,None,Bellevue,98005,USA
"$402,000.00 ",2,1,620,$648.39 ,House,5,1911,1984,None,Seattle,98107,USA
"$358,000.00 ",3,2,2450,$146.12 ,House,4,1967,0,None,Snoqualmie,98065,USA
"$354,950.00 ",4,3,2530,$140.30 ,House,5,1977,0,None,Federal Way,98023,USA
"$405,000.00 ",4,3,2220,$182.43 ,House,3,2001,0,None,Renton,98059,USA
"$568,000.00 ",4,2,2110,$269.19 ,House,4,1979,0,None,Redmond,98053,USA
"$575,000.00 ",5,3,3690,$155.83 ,House,3,1960,2012,None,Des Moines,98198,USA
"$315,000.00 ",4,3,1940,$162.37 ,House,4,1977,0,None,Kent,98042,USA
"$280,927.00 ",4,2,2070,$135.71 ,House,4,1977,0,None,Kent,98032,USA
"$440,000.00 ",4,3,2160,$203.70 ,House,4,1976,1992,None,Lake Forest Park,98155,USA
"$270,000.00 ",4,2,2600,$103.85 ,House,3,1965,1993,None,Seattle,98178,USA
"$755,000.00 ",4,3,2880,$262.15 ,House,3,1912,2000,None,Seattle,98144,USA
"$289,659.00 ",4,2,2260,$128.17 ,House,4,1984,0,None,Kent,98031,USA
"$555,000.00 ",5,3,3640,$152.47 ,House,3,2004,2003,None,Maple Valley,98038,USA
"$450,000.00 ",3,2,1530,$294.12 ,House,3,1952,2008,None,Lake Forest Park,98155,USA
"$1,145,000.00 ",3,3,2490,$459.84 ,House,5,1918,0,None,Seattle,98109,USA
"$495,000.00 ",3,2,1440,$343.75 ,House,3,1983,2009,None,Sammamish,98074,USA
"$1,250,000.00 ",3,3,3760,$332.45 ,House,4,1910,0,None,Seattle,98116,USA
"$580,000.00 ",4,2,1720,$337.21 ,House,3,1975,0,None,Redmond,98052,USA
"$560,000.00 ",4,3,2480,$225.81 ,House,5,1959,0,None,Kenmore,98028,USA
"$1,080,000.00 ",4,4,3990,$270.68 ,House,3,2008,0,None,Bellevue,98006,USA
"$450,000.00 ",2,2,840,$535.71 ,House,3,1912,1994,None,Seattle,98107,USA
"$815,000.00 ",3,2,2270,$359.03 ,House,4,1968,0,None,Mercer Island,98040,USA
"$354,000.00 ",4,3,2580,$137.21 ,House,3,2005,0,None,Kent,98031,USA
"$279,900.00 ",3,2,1580,$177.15 ,House,3,1988,2000,None,Federal Way,98003,USA
"$339,000.00 ",2,1,950,$356.84 ,House,4,1941,1998,None,Seattle,98108,USA
"$1,340,000.00 ",4,4,3190,$420.06 ,House,3,2003,0,None,Seattle,98144,USA
"$710,000.00 ",3,3,3740,$189.84 ,House,3,1990,2009,None,Burien,98166,USA
"$815,000.00 ",4,3,2620,$311.07 ,House,4,1949,1985,None,Seattle,98117,USA
"$800,000.00 ",3,2,2080,$384.62 ,House,3,1958,2004,None,Kirkland,98033,USA
"$638,000.00 ",3,2,1660,$384.34 ,House,5,1922,1956,None,Seattle,98116,USA
"$475,580.00 ",3,2,1520,$312.88 ,House,3,1983,2009,None,Sammamish,98074,USA
"$243,800.00 ",3,1,1140,$213.86 ,House,4,1981,0,None,Issaquah,98027,USA
"$600,000.00 ",3,3,3240,$185.19 ,House,3,2004,2003,None,Snoqualmie,98065,USA
"$620,000.00 ",3,2,2460,$252.03 ,House,4,1988,0,None,Issaquah,98027,USA
"$750,000.00 ",4,3,1750,$428.57 ,House,3,1903,2005,None,Seattle,98122,USA
"$626,000.00 ",3,2,2430,$257.61 ,House,4,1945,0,None,Seattle,98117,USA
"$230,000.00 ",3,1,1060,$216.98 ,House,4,1956,0,None,SeaTac,98188,USA
"$537,000.00 ",3,3,2410,$222.82 ,House,3,1942,1988,None,Lake Forest Park,98155,USA
"$210,000.00 ",2,1,720,$291.67 ,House,3,1943,2002,None,Burien,98166,USA
"$200,500.00 ",3,2,1260,$159.13 ,House,4,1963,0,None,Kent,98030,USA
"$253,500.00 ",3,1,1640,$154.57 ,House,4,1954,1979,None,Federal Way,98003,USA
"$150,000.00 ",3,1,1310,$114.50 ,House,3,1962,2003,None,Auburn,98001,USA
"$440,000.00 ",3,2,2120,$207.55 ,House,4,1949,1985,None,Seattle,98108,USA
"$667,000.00 ",3,2,3320,$200.90 ,House,4,1933,1982,None,Enumclaw,98022,USA
"$660,000.00 ",3,1,1210,$545.45 ,House,3,1955,2009,None,Bellevue,98006,USA
"$695,000.00 ",3,3,2590,$268.34 ,House,3,1993,0,None,Bellevue,98006,USA
"$440,000.00 ",4,3,2250,$195.56 ,House,3,1989,0,None,Renton,98059,USA
"$1,388,000.00 ",4,3,4040,$343.56 ,House,3,1972,2001,None,Clyde Hill,98004,USA
"$219,500.00 ",3,1,1090,$201.38 ,House,5,1912,0,None,Auburn,98002,USA
"$220,000.00 ",3,2,1660,$132.53 ,House,3,1981,2013,None,Auburn,98001,USA
"$270,000.00 ",2,1,1780,$151.69 ,House,4,1954,1979,None,Auburn,98001,USA
"$900,000.00 ",4,4,3370,$267.06 ,House,3,2008,0,None,Seattle,98126,USA
"$1,990,000.00 ",5,3,4480,$444.20 ,House,5,1902,0,None,Seattle,98112,USA
"$800,000.00 ",4,3,2990,$267.56 ,House,3,1990,2009,None,Woodinville,98077,USA
"$365,000.00 ",5,2,2280,$160.09 ,House,3,1924,2011,None,Burien,98166,USA
"$1,387,800.00 ",3,3,2480,$559.60 ,House,3,1950,2005,None,Seattle,98199,USA
"$451,000.00 ",5,3,2830,$159.36 ,House,3,1967,2011,None,Kirkland,98034,USA
"$202,000.00 ",2,1,920,$219.57 ,House,4,1950,1983,None,Burien,98168,USA
"$1,410,000.00 ",4,2,3250,$433.85 ,House,3,1979,2014,None,Medina,98039,USA
"$471,000.00 ",2,2,1240,$379.84 ,House,5,1924,1956,None,Seattle,98126,USA
"$827,000.00 ",4,3,3230,$256.04 ,House,3,1977,2004,None,Bellevue,98006,USA
"$235,000.00 ",5,3,2500,$94.00 ,House,3,1979,2014,None,Des Moines,98198,USA
"$216,500.00 ",2,2,1390,$155.76 ,House,4,1980,0,None,Des Moines,98198,USA
"$359,000.00 ",5,2,1940,$185.05 ,House,4,1953,1983,None,Burien,98166,USA
"$252,500.00 ",3,2,1900,$132.89 ,House,3,1991,0,None,Federal Way,98023,USA
"$370,000.00 ",3,2,2380,$155.46 ,House,4,1961,2001,None,Kenmore,98028,USA
"$663,000.00 ",3,2,1480,$447.97 ,House,5,1928,1970,None,Seattle,98117,USA
"$971,971.00 ",4,4,3460,$280.92 ,House,3,2013,1923,None,Renton,98059,USA
"$420,000.00 ",3,2,1444,$290.86 ,House,3,2008,0,None,Vashon,98070,USA
"$330,675.00 ",4,3,1930,$171.33 ,House,3,2006,0,None,Duvall,98019,USA
"$240,000.00 ",4,1,1200,$200.00 ,House,3,1933,0,None,Seattle,98133,USA
"$334,888.00 ",3,3,1769,$189.31 ,House,3,2012,1912,None,Auburn,98092,USA
"$414,000.00 ",3,3,2490,$166.27 ,House,3,2012,1912,None,Renton,98059,USA
"$782,900.00 ",4,3,3060,$255.85 ,House,3,2014,0,None,Issaquah,98027,USA
"$525,000.00 ",4,3,3030,$173.27 ,House,3,2011,0,None,Renton,98059,USA
"$429,900.00 ",3,3,2370,$181.39 ,House,3,2009,0,None,Duvall,98019,USA
"$390,000.00 ",3,3,1370,$284.67 ,House,3,2006,0,None,Seattle,98116,USA
"$224,000.00 ",3,2,1500,$149.33 ,House,3,2014,0,None,Black Diamond,98010,USA
"$257,500.00 ",3,2,1715,$150.15 ,House,3,1995,0,None,Federal Way,98003,USA
"$665,000.00 ",2,1,1110,$599.10 ,House,3,1925,2002,None,Seattle,98119,USA
"$327,000.00 ",5,3,2400,$136.25 ,House,3,1998,2006,None,Auburn,98092,USA
"$425,000.00 ",3,1,1520,$279.61 ,House,5,1988,0,None,Renton,98059,USA
"$687,500.00 ",4,3,3190,$215.52 ,House,3,1994,0,None,Sammamish,98075,USA
"$672,500.00 ",3,2,2400,$280.21 ,House,4,1939,1989,None,Seattle,98117,USA
"$140,000.00 ",3,1,1060,$132.08 ,House,3,1959,1989,None,Des Moines,98198,USA
"$215,500.00 ",2,2,1220,$176.64 ,House,3,1972,2002,None,Auburn,98001,USA
"$464,900.00 ",4,2,2020,$230.15 ,House,4,1979,0,None,Kirkland,98034,USA
"$417,000.00 ",4,2,2300,$181.30 ,House,3,1959,1989,None,Seattle,98125,USA
"$453,000.00 ",4,3,2300,$196.96 ,House,5,1979,0,None,Vashon,98070,USA
"$700,000.00 ",3,3,1660,$421.69 ,House,3,2002,0,None,Seattle,98109,USA
"$1,619,999.00 ",4,3,3900,$415.38 ,House,5,1972,0,None,Bellevue,98006,USA
"$259,500.00 ",3,2,1650,$157.27 ,House,3,1957,2000,None,SeaTac,98188,USA
"$460,000.00 ",4,3,2110,$218.01 ,House,4,1985,0,None,Issaquah,98027,USA
"$561,500.00 ",3,2,1960,$286.48 ,House,4,1939,1989,None,Seattle,98115,USA
"$641,000.00 ",4,3,2770,$231.41 ,House,3,1997,0,None,Carnation,98014,USA
"$330,000.00 ",4,2,2440,$135.25 ,House,3,1978,0,None,Kent,98032,USA
"$447,000.00 ",2,1,1320,$338.64 ,House,3,1953,0,None,Seattle,98177,USA
"$320,000.00 ",4,3,2570,$124.51 ,House,3,2005,0,None,Maple Valley,98038,USA
"$212,700.00 ",2,1,940,$226.28 ,House,3,1926,2003,None,Seattle,98126,USA
"$260,000.00 ",2,1,700,$371.43 ,House,3,1922,2008,None,Seattle,98122,USA
"$410,000.00 ",3,2,1400,$292.86 ,House,4,1981,0,None,Vashon,98070,USA
"$355,000.00 ",4,3,1890,$187.83 ,House,3,1996,0,None,Maple Valley,98038,USA
"$275,500.00 ",2,1,720,$382.64 ,House,5,1951,0,None,Shoreline,98133,USA
"$415,000.00 ",3,2,2410,$172.20 ,House,4,1967,0,None,Renton,98058,USA
"$279,000.00 ",3,3,1630,$171.17 ,House,3,1985,0,None,Kent,98042,USA
"$350,000.00 ",5,2,2330,$150.21 ,House,4,1968,0,None,Renton,98059,USA
"$355,000.00 ",2,2,1330,$266.92 ,House,3,1985,0,None,Kenmore,98028,USA
"$750,000.00 ",4,2,3190,$235.11 ,House,3,1984,0,None,Sammamish,98074,USA
"$235,000.00 ",3,2,1400,$167.86 ,House,3,1998,2006,None,Enumclaw,98022,USA
"$209,950.00 ",3,1,970,$216.44 ,House,4,1967,0,None,Federal Way,98023,USA
"$230,000.00 ",3,2,1010,$227.72 ,House,5,1969,0,None,Covington,98042,USA
"$725,000.00 ",3,3,3580,$202.51 ,House,3,1990,2009,None,Maple Valley,98038,USA
"$430,000.00 ",2,1,1050,$409.52 ,House,5,1927,0,None,Seattle,98117,USA
"$661,500.00 ",5,3,2500,$264.60 ,House,4,1977,0,None,Redmond,98052,USA
"$738,000.00 ",3,3,2630,$280.61 ,House,3,2006,0,None,Redmond,98052,USA
"$1,820,000.00 ",4,5,6640,$274.10 ,House,3,1993,0,None,Woodinville,98077,USA
"$221,000.00 ",3,1,910,$242.86 ,House,3,1966,1963,None,Seattle,98148,USA
"$665,000.00 ",3,3,2610,$254.79 ,House,3,1988,2000,None,Woodinville,98072,USA
"$255,000.00 ",3,3,1720,$148.26 ,House,3,1998,2006,None,Auburn,98092,USA
"$1,195,000.00 ",5,3,3650,$327.40 ,House,5,1969,0,None,Mercer Island,98040,USA
"$355,000.00 ",3,2,2040,$174.02 ,House,4,1980,0,None,Kent,98042,USA
"$755,000.00 ",5,3,3260,$231.60 ,House,4,1950,1983,None,Lake Forest Park,98155,USA
"$300,000.00 ",3,2,1590,$188.68 ,House,3,1956,2001,None,Kenmore,98028,USA
"$500,000.00 ",4,1,1440,$347.22 ,House,3,1906,2014,None,Seattle,98107,USA
"$191,000.00 ",2,1,900,$212.22 ,House,5,1905,0,None,Seattle,98108,USA
"$315,000.00 ",6,4,3120,$100.96 ,House,4,1993,0,None,Seattle,98106,USA
"$415,000.00 ",3,3,1060,$391.51 ,House,3,2000,0,None,Seattle,98117,USA
"$394,000.00 ",4,3,3000,$131.33 ,House,3,2002,0,None,Maple Valley,98038,USA
"$490,000.00 ",3,3,2230,$219.73 ,House,3,2000,0,None,Snoqualmie,98065,USA
"$523,460.00 ",5,2,1890,$276.96 ,House,3,1906,2014,None,Seattle,98107,USA
"$550,000.00 ",4,4,4150,$132.53 ,House,3,2006,0,None,Auburn,98092,USA
"$342,000.00 ",3,2,1780,$192.13 ,House,3,1981,2013,None,Renton,98058,USA
"$560,000.00 ",4,3,2710,$206.64 ,House,3,2003,0,None,Renton,98059,USA
"$1,050,000.00 ",4,4,4390,$239.18 ,House,3,2003,0,None,Issaquah,98029,USA
"$710,000.00 ",2,2,1640,$432.93 ,House,5,1916,0,None,Seattle,98105,USA
"$1,020,000.00 ",3,2,1670,$610.78 ,House,3,1903,2005,None,Seattle,98119,USA
"$399,950.00 ",3,3,2570,$155.62 ,House,3,1989,0,None,Kent,98031,USA
"$480,000.00 ",2,1,1500,$320.00 ,House,3,1902,0,None,Seattle,98103,USA
"$410,000.00 ",3,1,2710,$151.29 ,House,4,1950,1983,None,Burien,98166,USA
"$530,000.00 ",4,2,2860,$185.31 ,House,3,1978,0,None,Woodinville,98077,USA
"$528,000.00 ",2,1,840,$628.57 ,House,4,1937,0,None,Vashon,98070,USA
"$469,900.00 ",4,3,2990,$157.16 ,House,4,1991,0,None,Renton,98058,USA
"$397,000.00 ",5,1,1170,$339.32 ,House,4,1944,0,None,Seattle,98125,USA
"$718,500.00 ",3,2,1200,$598.75 ,House,3,1952,2008,None,Seattle,98112,USA
"$195,000.00 ",2,1,1020,$191.18 ,House,3,1940,1996,None,Seattle,98168,USA
"$285,000.00 ",2,1,910,$313.19 ,House,4,1948,0,None,Shoreline,98155,USA
"$295,000.00 ",1,1,700,$421.43 ,House,4,1907,0,None,Seattle,98106,USA
"$602,000.00 ",4,2,2420,$248.76 ,House,4,1981,0,None,Redmond,98053,USA
"$235,000.00 ",3,2,1950,$120.51 ,House,3,1960,2012,None,Renton,98055,USA
"$465,000.00 ",4,3,3060,$151.96 ,House,3,2012,1912,None,Maple Valley,98038,USA
"$234,000.00 ",4,1,1390,$168.35 ,House,3,1955,2013,None,Kent,98032,USA
"$504,200.00 ",2,2,1200,$420.17 ,House,3,2008,0,None,Seattle,98103,USA
"$710,000.00 ",3,3,2440,$290.98 ,House,3,2003,0,None,Redmond,98052,USA
"$589,500.00 ",3,3,2310,$255.19 ,House,3,2005,0,None,Seattle,98116,USA
"$415,000.00 ",3,3,2600,$159.62 ,House,3,2009,0,None,Skykomish,98288,USA
"$735,000.00 ",3,2,1490,$493.29 ,House,3,2011,0,None,Seattle,98112,USA
"$427,000.00 ",3,3,2432,$175.58 ,House,3,2005,0,None,Federal Way,98001,USA
"$982,000.00 ",4,3,3610,$272.02 ,House,3,2014,0,None,Kirkland,98033,USA
"$459,000.00 ",4,3,2530,$181.42 ,House,3,2013,1923,None,Burien,98148,USA
"$483,453.00 ",4,3,2790,$173.28 ,House,3,2014,0,None,North Bend,98045,USA
"$246,950.00 ",3,3,1670,$147.87 ,House,3,2014,0,None,Enumclaw,98022,USA
"$235,000.00 ",1,2,1170,$200.85 ,House,3,2007,0,None,Seattle,98126,USA
"$288,790.00 ",4,2,1350,$213.92 ,House,3,2008,0,None,Issaquah,98029,USA
"$229,800.00 ",2,2,1110,$207.03 ,House,3,2014,0,None,Seattle,98108,USA
"$516,500.00 ",1,1,1100,$469.55 ,House,3,2014,0,None,Seattle,98112,USA
"$1,600,000.00 ",3,4,2820,$567.38 ,House,4,1930,0,None,Seattle,98112,USA
"$234,000.00 ",3,1,1040,$225.00 ,House,3,1983,2009,None,Duvall,98019,USA
"$230,000.00 ",2,2,1910,$120.42 ,House,3,1980,0,None,Maple Valley,98038,USA
"$300,000.00 ",4,1,1370,$218.98 ,House,3,1949,1998,None,Shoreline,98155,USA
"$470,000.00 ",3,2,1500,$313.33 ,House,4,1927,0,None,Seattle,98117,USA
"$339,900.00 ",3,1,1200,$283.25 ,House,5,1969,0,None,Newcastle,98056,USA
"$650,000.00 ",2,1,1050,$619.05 ,House,3,1904,0,None,Seattle,98122,USA
"$585,000.00 ",5,3,2670,$219.10 ,House,4,1920,0,None,Seattle,98125,USA
"$699,900.00 ",4,3,2190,$319.59 ,House,4,1972,0,None,Bellevue,98006,USA
"$598,000.00 ",4,3,3130,$191.05 ,House,3,1994,0,None,North Bend,98045,USA
"$475,000.00 ",3,3,1700,$279.41 ,House,3,1998,2006,None,Seattle,98126,USA
"$314,500.00 ",3,2,1700,$185.00 ,House,3,1978,0,None,Maple Valley,98038,USA
"$397,000.00 ",3,4,1360,$291.91 ,House,3,2007,0,None,Seattle,98144,USA
"$345,000.00 ",3,2,1610,$214.29 ,House,4,1986,0,None,Carnation,98014,USA
"$325,000.00 ",5,3,2130,$152.58 ,House,3,1991,0,None,Seattle,98118,USA
"$265,000.00 ",3,1,1800,$147.22 ,House,5,1957,0,None,Renton,98056,USA
"$402,000.00 ",4,3,2950,$136.27 ,House,4,1974,0,None,Kent,98042,USA
"$835,000.00 ",3,2,2120,$393.87 ,House,4,1964,0,None,Bellevue,98005,USA
"$780,000.00 ",4,3,3500,$222.86 ,House,3,2005,0,None,Redmond,98053,USA
"$250,000.00 ",3,2,1440,$173.61 ,House,3,1965,1993,None,Des Moines,98198,USA
"$1,200,000.00 ",4,2,2120,$566.04 ,House,3,1905,2010,None,Seattle,98112,USA
"$935,000.00 ",2,3,1780,$525.28 ,House,5,1974,0,None,Bellevue,98004,USA
"$300,000.00 ",2,1,960,$312.50 ,House,3,1947,2012,None,Shoreline,98155,USA
"$419,000.00 ",2,2,1510,$277.48 ,House,3,2006,0,None,Redmond,98053,USA
"$410,000.00 ",1,2,1010,$405.94 ,House,3,1911,1948,None,Seattle,98136,USA
"$1,165,000.00 ",3,3,3790,$307.39 ,House,3,1989,0,None,Seattle,98122,USA
"$461,000.00 ",3,2,3600,$128.06 ,House,4,1948,0,None,Kirkland,98033,USA
"$385,000.00 ",3,2,1300,$296.15 ,House,3,1968,1997,None,Kirkland,98034,USA
"$669,500.00 ",4,2,2500,$267.80 ,House,4,1940,2001,None,Seattle,98117,USA
"$491,950.00 ",3,2,2090,$235.38 ,House,3,1958,2004,None,Seattle,98115,USA
"$1,230,000.00 ",3,2,2200,$559.09 ,House,3,1948,2003,None,Bellevue,98004,USA
"$560,000.00 ",3,2,2070,$270.53 ,House,3,1955,2013,None,Lake Forest Park,98155,USA
"$370,000.00 ",3,1,1320,$280.30 ,House,3,1982,0,None,Shoreline,98155,USA
"$263,400.00 ",4,2,1360,$193.68 ,House,3,1960,2012,None,Auburn,98001,USA
"$100,000.00 ",2,1,930,$107.53 ,House,2,1942,0,None,Burien,98166,USA
"$289,950.00 ",3,3,1760,$164.74 ,House,5,1937,0,None,Burien,98148,USA
"$263,000.00 ",3,2,1410,$186.52 ,House,3,1985,0,None,Maple Valley,98038,USA
"$397,500.00 ",4,3,2570,$154.67 ,House,3,1992,0,None,Maple Valley,98038,USA
"$245,000.00 ",3,3,1300,$188.46 ,House,3,1996,0,None,Kent,98030,USA
"$535,000.00 ",3,1,1580,$338.61 ,House,3,1925,2002,None,Seattle,98199,USA
"$449,000.00 ",4,3,2960,$151.69 ,House,3,2005,0,None,Maple Valley,98038,USA
"$490,000.00 ",4,3,2330,$210.30 ,House,3,2003,0,None,Seattle,98108,USA
"$445,800.00 ",4,2,2070,$215.36 ,House,3,1977,2004,None,Lake Forest Park,98155,USA
"$345,000.00 ",2,1,970,$355.67 ,House,4,1932,1958,None,Seattle,98126,USA
"$327,500.00 ",3,2,2310,$141.77 ,House,3,1990,2009,None,Kent,98031,USA
"$436,500.00 ",4,3,2290,$190.61 ,House,4,1988,0,None,Renton,98058,USA
"$550,000.00 ",3,2,1720,$319.77 ,House,4,1967,0,None,Redmond,98052,USA
"$441,000.00 ",2,2,1190,$370.59 ,House,3,1919,2001,None,Seattle,98115,USA
"$406,500.00 ",2,1,870,$467.24 ,House,4,1947,1988,None,Seattle,98116,USA
"$243,000.00 ",2,2,1068,$227.53 ,House,3,1990,2009,None,Kenmore,98028,USA
"$359,500.00 ",4,3,2140,$167.99 ,House,3,1993,0,None,Auburn,98001,USA
"$760,000.00 ",4,3,3300,$230.30 ,House,3,1984,0,None,Woodinville,98077,USA
"$1,925,000.00 ",5,4,4830,$398.55 ,House,4,1914,1945,None,Seattle,98144,USA
"$408,000.00 ",5,3,2820,$144.68 ,House,3,1906,2014,None,Seattle,98118,USA
"$480,000.00 ",4,3,2440,$196.72 ,House,3,1981,2013,None,Kenmore,98028,USA
"$875,000.00 ",4,2,1800,$486.11 ,House,4,1929,0,None,Seattle,98103,USA
"$308,000.00 ",3,1,1010,$304.95 ,House,4,1954,1979,None,Seattle,98118,USA
"$880,000.00 ",4,3,3220,$273.29 ,House,4,1931,0,None,Seattle,98105,USA
"$1,730,000.00 ",5,4,5000,$346.00 ,House,3,2008,0,None,Mercer Island,98040,USA
"$170,000.00 ",2,1,1200,$141.67 ,House,2,1976,0,None,Redmond,98053,USA
"$491,500.00 ",3,2,1470,$334.35 ,House,3,1985,0,None,Issaquah,98029,USA
"$515,000.00 ",3,3,2600,$198.08 ,House,3,2003,0,None,Kenmore,98028,USA
