Price,Price_per_SQFT,Bedrooms,SQFT,Zip Code,City,Bathrooms,Suburb,House Type,Built,Remodeled,Country,Condition
"$313,638.00 ",$175.71 ,1,1785,8016,Barcelona,1,la-verneda-i-la-pau,Apartment,1965,2021,Spain,2
"$124,550.00 ",$48.24 ,1,2582,8009,Barcelona,2,la-verneda-i-la-pau,Apartment,1986,2020,Spain,4
"$97,500.00 ",$33.17 ,1,2939,8007,Barcelona,2,la-verneda-i-la-pau,Apartment,1958,2019,Spain,4
"$200,200.00 ",$74.07 ,2,2703,8003,Barcelona,1,la-verneda-i-la-pau,Apartment,1987,2009,Spain,2
"$173,880.00 ",$73.21 ,2,2375,8003,Barcelona,2,la-verneda-i-la-pau,Apartment,1979,2020,Spain,1
"$172,200.00 ",$100.12 ,1,1720,8009,Barcelona,1,la-verneda-i-la-pau,Apartment,1983,2013,Spain,2
"$196,000.00 ",$87.70 ,2,2235,8003,Barcelona,2,la-verneda-i-la-pau,Apartment,1965,2019,Spain,5
"$54,000.00 ",$18.47 ,2,2923,8011,Barcelona,1,la-verneda-i-la-pau,Apartment,1990,2023,Spain,2
"$160,000.00 ",$61.82 ,2,2588,8013,Barcelona,2,la-verneda-i-la-pau,Apartment,1978,2018,Spain,3
"$208,980.00 ",$117.87 ,2,1773,8003,Barcelona,2,la-verneda-i-la-pau,Apartment,1970,2007,Spain,1
"$129,048.00 ",$46.52 ,2,2774,8008,Barcelona,1,la-verneda-i-la-pau,Apartment,1978,2012,Spain,4
"$414,000.00 ",$270.06 ,1,1533,8005,Barcelona,1,la-verneda-i-la-pau,Apartment,1988,2007,Spain,4
"$342,200.00 ",$132.53 ,2,2582,8008,Barcelona,2,la-verneda-i-la-pau,Apartment,1983,2022,Spain,1
"$394,400.00 ",$162.24 ,1,2431,8014,Barcelona,1,la-verneda-i-la-pau,Apartment,1975,2016,Spain,5
"$297,500.00 ",$198.33 ,2,1500,8003,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1962,2018,Spain,4
"$1,899,240.00 ",$645.12 ,2,2944,8010,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1946,2020,Spain,1
"$804,885.00 ",$354.73 ,1,2269,8015,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1960,2011,Spain,5
"$850,662.00 ",$365.72 ,1,2326,8001,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1989,2013,Spain,4
"$314,500.00 ",$171.86 ,2,1830,8014,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1958,2008,Spain,2
"$325,600.00 ",$183.23 ,2,1777,8001,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1970,2023,Spain,2
"$483,600.00 ",$218.23 ,2,2216,8015,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1959,2022,Spain,2
"$688,200.00 ",$243.18 ,2,2830,8012,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1987,2013,Spain,2
"$387,150.00 ",$152.66 ,1,2536,8004,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1975,2005,Spain,1
"$276,000.00 ",$142.56 ,1,1936,8002,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1957,2010,Spain,2
"$504,400.00 ",$227.72 ,2,2215,8010,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1945,2012,Spain,2
"$347,800.00 ",$201.39 ,1,1727,8016,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1965,2020,Spain,2
"$261,990.00 ",$142.15 ,1,1843,8004,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1958,2006,Spain,3
"$223,200.00 ",$84.90 ,1,2629,8005,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1995,2005,Spain,3
"$387,150.00 ",$135.79 ,2,2851,8009,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,2001,2007,Spain,4
"$118,250.00 ",$53.85 ,1,2196,8006,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1957,2019,Spain,1
"$660,800.00 ",$435.31 ,2,1518,8006,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1968,2008,Spain,5
"$408,590.00 ",$183.80 ,2,2223,8015,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1967,2008,Spain,3
"$314,500.00 ",$157.33 ,2,1999,8007,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,2001,2022,Spain,3
"$602,800.00 ",$278.17 ,1,2167,8003,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1953,2015,Spain,3
"$213,120.00 ",$89.62 ,1,2378,8014,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1993,2013,Spain,3
"$296,650.00 ",$134.17 ,2,2211,8014,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1962,2016,Spain,3
"$314,500.00 ",$126.71 ,1,2482,8002,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1962,2020,Spain,4
"$314,500.00 ",$116.70 ,1,2695,8003,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1966,2022,Spain,2
"$304,080.00 ",$155.70 ,1,1953,8006,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1977,2013,Spain,1
"$234,000.00 ",$99.24 ,2,2358,8015,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1964,2006,Spain,1
"$387,150.00 ",$242.73 ,1,1595,8006,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1996,2007,Spain,1
"$317,645.00 ",$120.73 ,2,2631,8011,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1988,2023,Spain,5
"$245,700.00 ",$94.94 ,1,2588,8006,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1960,2023,Spain,2
"$387,150.00 ",$177.75 ,1,2178,8012,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1993,2023,Spain,2
"$548,900.00 ",$209.10 ,2,2625,8001,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1985,2009,Spain,2
"$217,363.50 ",$105.26 ,1,2065,8010,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1954,2019,Spain,2
"$346,500.00 ",$172.99 ,1,2003,8002,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1983,2010,Spain,2
"$315,000.00 ",$187.61 ,1,1679,8002,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1954,2017,Spain,4
"$630,500.00 ",$296.99 ,2,2123,8008,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1980,2019,Spain,5
"$1,050,700.00 ",$645.79 ,1,1627,8009,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1951,2006,Spain,3
"$279,200.00 ",$123.21 ,1,2266,8012,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1993,2007,Spain,4
"$229,400.00 ",$148.86 ,2,1541,8016,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,2001,2020,Spain,5
"$288,750.00 ",$107.42 ,1,2688,8002,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1966,2006,Spain,3
"$387,150.00 ",$183.66 ,1,2108,8015,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1954,2005,Spain,5
"$546,000.00 ",$285.12 ,2,1915,8013,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1970,2023,Spain,4
"$332,100.00 ",$137.17 ,2,2421,8010,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1954,2013,Spain,1
"$300,140.00 ",$109.22 ,2,2748,8003,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1995,2020,Spain,4
"$387,150.00 ",$186.40 ,2,2077,8004,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1955,2014,Spain,5
"$387,150.00 ",$194.45 ,1,1991,8006,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1955,2006,Spain,5
"$548,900.00 ",$198.73 ,1,2762,8013,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1959,2011,Spain,1
"$748,500.00 ",$257.30 ,1,2909,8001,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1959,2008,Spain,2
"$334,800.00 ",$144.56 ,1,2316,8007,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1984,2013,Spain,5
"$233,100.00 ",$118.32 ,1,1970,8007,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1998,2018,Spain,4
"$129,250.00 ",$64.82 ,2,1994,8005,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1991,2012,Spain,4
"$108,770.00 ",$40.77 ,2,2668,8012,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1985,2023,Spain,5
"$314,550.00 ",$175.92 ,2,1788,8014,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1980,2013,Spain,3
"$407,500.00 ",$180.87 ,1,2253,8010,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1970,2023,Spain,4
"$108,300.00 ",$50.49 ,1,2145,8006,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1993,2007,Spain,4
"$1,503,812.00 ",$952.99 ,1,1578,8006,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1946,2008,Spain,2
"$314,500.00 ",$124.41 ,2,2528,8007,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1961,2021,Spain,3
"$901,600.00 ",$401.42 ,2,2246,8003,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,2001,2011,Spain,1
"$387,150.00 ",$136.95 ,2,2827,8001,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1982,2010,Spain,5
"$314,500.00 ",$208.83 ,1,1506,8014,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1960,2017,Spain,1
"$314,500.00 ",$112.64 ,1,2792,8016,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1961,2010,Spain,2
"$204,600.00 ",$123.25 ,2,1660,8008,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1969,2022,Spain,1
"$387,150.00 ",$153.14 ,1,2528,8004,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1990,2020,Spain,3
"$669,300.00 ",$356.58 ,2,1877,8014,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1955,2018,Spain,1
"$245,700.00 ",$109.44 ,2,2245,8016,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1953,2015,Spain,1
"$314,500.00 ",$200.19 ,2,1571,8005,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1988,2010,Spain,2
"$918,790.00 ",$515.88 ,1,1781,8011,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,2002,2019,Spain,4
"$737,800.00 ",$451.53 ,2,1634,8011,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1962,2022,Spain,2
"$481,280.00 ",$174.38 ,1,2760,8011,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1990,2005,Spain,1
"$524,280.00 ",$188.79 ,1,2777,8010,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1987,2017,Spain,1
"$312,750.00 ",$143.93 ,2,2173,8008,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1993,2010,Spain,1
"$748,650.00 ",$379.45 ,2,1973,8015,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1963,2007,Spain,4
"$405,840.00 ",$247.77 ,1,1638,8013,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1998,2010,Spain,3
"$311,250.00 ",$147.23 ,1,2114,8001,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1946,2005,Spain,5
"$982,080.00 ",$643.56 ,1,1526,8014,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1967,2017,Spain,1
"$387,150.00 ",$210.75 ,2,1837,8005,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1979,2005,Spain,1
"$314,500.00 ",$159.40 ,2,1973,8016,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1966,2013,Spain,1
"$548,900.00 ",$247.25 ,1,2220,8010,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1988,2022,Spain,5
"$534,560.00 ",$180.78 ,1,2957,8016,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1981,2015,Spain,2
"$468,650.00 ",$268.72 ,1,1744,8005,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1966,2010,Spain,1
"$548,730.00 ",$206.44 ,1,2658,8005,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1947,2018,Spain,3
"$544,960.00 ",$200.80 ,1,2714,8002,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,2002,2021,Spain,4
"$237,600.00 ",$95.77 ,2,2481,8011,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1950,2016,Spain,2
"$262,500.00 ",$93.12 ,2,2819,8009,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1976,2007,Spain,5
"$548,900.00 ",$216.53 ,1,2535,8008,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,2000,2005,Spain,5
"$387,150.00 ",$211.21 ,2,1833,8010,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1954,2010,Spain,3
"$424,760.00 ",$247.67 ,2,1715,8005,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1960,2021,Spain,5
"$314,500.00 ",$164.66 ,1,1910,8012,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1996,2008,Spain,2
"$383,040.00 ",$159.27 ,2,2405,8009,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1951,2012,Spain,5
"$111,800.00 ",$42.57 ,2,2626,8007,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1965,2006,Spain,4
"$208,600.00 ",$109.67 ,1,1902,8012,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1958,2014,Spain,3
"$314,500.00 ",$143.67 ,1,2189,8008,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1958,2011,Spain,5
"$369,000.00 ",$129.20 ,1,2856,8007,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1992,2016,Spain,5
"$207,700.00 ",$92.15 ,2,2254,8015,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1967,2016,Spain,1
"$548,900.00 ",$237.41 ,2,2312,8013,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1989,2010,Spain,3
"$109,650.00 ",$37.27 ,2,2942,8003,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,2002,2011,Spain,4
"$145,200.00 ",$55.91 ,1,2597,8006,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1979,2021,Spain,1
"$387,150.00 ",$136.80 ,2,2830,8015,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1993,2022,Spain,3
"$338,400.00 ",$162.54 ,2,2082,8014,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1954,2005,Spain,2
"$111,690.00 ",$64.86 ,2,1722,8007,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1989,2005,Spain,1
"$314,500.00 ",$195.83 ,2,1606,8005,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1961,2015,Spain,1
"$387,150.00 ",$137.73 ,1,2811,8002,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1979,2018,Spain,3
"$387,150.00 ",$212.25 ,2,1824,8013,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1995,2022,Spain,3
"$145,200.00 ",$72.82 ,2,1994,8003,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1966,2017,Spain,2
"$387,150.00 ",$138.12 ,2,2803,8014,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,2001,2011,Spain,1
"$157,500.00 ",$79.43 ,1,1983,8006,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1989,2018,Spain,2
"$386,060.00 ",$206.78 ,1,1867,8006,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1986,2010,Spain,3
"$136,220.00 ",$48.77 ,1,2793,8013,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1998,2016,Spain,4
"$387,150.00 ",$178.66 ,1,2167,8012,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1955,2023,Spain,1
"$548,900.00 ",$208.15 ,2,2637,8007,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1997,2005,Spain,3
"$333,700.00 ",$140.68 ,2,2372,8011,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1984,2010,Spain,4
"$669,300.00 ",$273.63 ,2,2446,8015,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1999,2007,Spain,3
"$387,150.00 ",$169.88 ,1,2279,8013,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1979,2016,Spain,2
"$214,704.00 ",$94.50 ,1,2272,8007,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1994,2017,Spain,5
"$387,150.00 ",$241.52 ,1,1603,8007,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1964,2011,Spain,3
"$504,400.00 ",$322.51 ,1,1564,8016,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1991,2007,Spain,5
"$368,480.00 ",$233.51 ,2,1578,8010,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1999,2009,Spain,5
"$403,880.00 ",$240.26 ,2,1681,8003,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1964,2009,Spain,2
"$312,050.00 ",$149.38 ,2,2089,8006,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1998,2007,Spain,3
"$748,500.00 ",$315.56 ,2,2372,8005,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,2000,2006,Spain,2
"$748,500.00 ",$284.28 ,1,2633,8007,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1999,2016,Spain,5
"$231,000.00 ",$139.49 ,2,1656,8007,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1994,2013,Spain,3
"$891,120.00 ",$337.55 ,1,2640,8012,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1951,2014,Spain,2
"$548,900.00 ",$191.72 ,1,2863,8013,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1973,2013,Spain,1
"$548,900.00 ",$184.88 ,2,2969,8008,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1996,2010,Spain,4
"$513,970.00 ",$194.98 ,2,2636,8015,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,2000,2013,Spain,2
"$748,500.00 ",$305.14 ,2,2453,8004,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1986,2023,Spain,2
"$159,750.00 ",$96.88 ,1,1649,8016,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1987,2013,Spain,3
"$146,300.00 ",$65.02 ,2,2250,8014,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1972,2012,Spain,3
"$387,150.00 ",$181.08 ,2,2138,8016,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1976,2006,Spain,2
"$229,400.00 ",$122.15 ,2,1878,8005,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1995,2011,Spain,2
"$387,150.00 ",$205.49 ,2,1884,8003,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1966,2006,Spain,5
"$387,150.00 ",$175.10 ,2,2211,8002,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1986,2013,Spain,2
"$548,900.00 ",$275.69 ,1,1991,8004,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1981,2020,Spain,2
"$548,900.00 ",$309.24 ,2,1775,8007,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,2000,2020,Spain,4
"$748,500.00 ",$431.16 ,2,1736,8010,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1965,2019,Spain,3
"$112,750.00 ",$64.25 ,2,1755,8006,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1978,2011,Spain,2
"$548,900.00 ",$259.77 ,1,2113,8013,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1974,2010,Spain,3
"$748,500.00 ",$287.00 ,2,2608,8006,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1951,2013,Spain,4
"$354,220.00 ",$118.15 ,2,2998,8015,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1975,2015,Spain,4
"$239,400.00 ",$80.25 ,1,2983,8014,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1964,2022,Spain,3
"$304,000.00 ",$142.86 ,1,2128,8014,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1983,2015,Spain,1
"$80,850.00 ",$36.48 ,1,2216,8007,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1976,2020,Spain,4
"$223,686.37 ",$83.90 ,2,2666,8009,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1972,2013,Spain,1
"$618,760.00 ",$386.24 ,2,1602,8001,Barcelona,1,el-parc-i-la-llacuna-del-poblenou,Apartment,1993,2013,Spain,1
"$251,250.00 ",$161.89 ,1,1552,8010,Barcelona,2,el-parc-i-la-llacuna-del-poblenou,Apartment,1949,2010,Spain,4
"$885,500.00 ",$399.05 ,1,2219,8010,Barcelona,1,el-besos,Apartment,1973,2017,Spain,2
"$972,000.00 ",$359.87 ,1,2701,8007,Barcelona,1,el-besos,Apartment,2000,2016,Spain,4
"$281,300.00 ",$106.27 ,2,2647,8014,Barcelona,2,el-besos,Apartment,1978,2005,Spain,5
"$422,650.00 ",$243.46 ,1,1736,8014,Barcelona,1,el-besos,Apartment,1965,2022,Spain,2
"$396,000.00 ",$158.65 ,2,2496,8016,Barcelona,1,el-besos,Apartment,1976,2021,Spain,5
"$780,000.00 ",$449.31 ,2,1736,8007,Barcelona,2,el-besos,Apartment,1954,2019,Spain,1
"$136,500.00 ",$82.38 ,2,1657,8004,Barcelona,1,el-besos,Apartment,1980,2016,Spain,5
"$93,800.00 ",$36.31 ,2,2583,8010,Barcelona,2,el-besos,Apartment,1955,2021,Spain,2
"$367,200.00 ",$156.59 ,2,2345,8014,Barcelona,2,el-besos,Apartment,1975,2020,Spain,5
"$80,700.00 ",$34.50 ,1,2339,8005,Barcelona,1,el-besos,Apartment,1972,2014,Spain,3
"$231,830.00 ",$78.27 ,2,2962,8003,Barcelona,2,el-besos,Apartment,1975,2006,Spain,2
"$222,750.00 ",$76.34 ,1,2918,8009,Barcelona,2,el-besos,Apartment,1977,2020,Spain,2
"$292,400.00 ",$174.46 ,2,1676,8005,Barcelona,2,el-besos,Apartment,1953,2005,Spain,5
"$174,300.00 ",$109.76 ,2,1588,8006,Barcelona,1,el-besos,Apartment,2000,2023,Spain,4
"$100,440.00 ",$34.15 ,2,2941,8001,Barcelona,1,el-besos,Apartment,1946,2010,Spain,1
"$614,800.00 ",$219.73 ,1,2798,8001,Barcelona,2,el-besos,Apartment,1985,2022,Spain,3
"$98,340.00 ",$38.13 ,1,2579,8015,Barcelona,1,el-besos,Apartment,1977,2014,Spain,3
"$243,000.00 ",$161.78 ,2,1502,8016,Barcelona,2,el-besos,Apartment,1996,2021,Spain,5
"$39,195.10 ",$15.89 ,1,2467,8016,Barcelona,1,el-besos,Apartment,1985,2016,Spain,3
"$51,570.00 ",$23.47 ,2,2197,8008,Barcelona,2,el-besos,Apartment,1959,2005,Spain,2
"$243,000.00 ",$148.90 ,2,1632,8011,Barcelona,1,el-besos,Apartment,1977,2017,Spain,2
"$87,100.00 ",$50.82 ,1,1714,8015,Barcelona,2,el-besos,Apartment,1976,2018,Spain,3
"$243,000.00 ",$146.03 ,1,1664,8008,Barcelona,1,el-besos,Apartment,1980,2019,Spain,4
"$292,400.00 ",$181.28 ,1,1613,8005,Barcelona,2,el-besos,Apartment,1955,2006,Spain,1
"$306,000.00 ",$162.51 ,1,1883,8013,Barcelona,1,el-besos,Apartment,1990,2007,Spain,5
"$66,000.00 ",$24.42 ,2,2703,8002,Barcelona,2,el-besos,Apartment,1985,2005,Spain,2
"$74,700.00 ",$44.02 ,1,1697,8013,Barcelona,2,el-besos,Apartment,1951,2016,Spain,3
"$58,300.00 ",$27.26 ,2,2139,8013,Barcelona,1,el-besos,Apartment,1968,2018,Spain,4
"$92,950.00 ",$58.87 ,1,1579,8016,Barcelona,1,el-besos,Apartment,1995,2005,Spain,3
"$60,500.00 ",$22.78 ,1,2656,8012,Barcelona,1,el-besos,Apartment,1994,2022,Spain,4
"$83,632.50 ",$31.35 ,2,2668,8014,Barcelona,2,el-besos,Apartment,1955,2021,Spain,3
"$105,840.00 ",$61.46 ,1,1722,8008,Barcelona,1,el-besos,Apartment,1952,2018,Spain,3
"$106,340.00 ",$41.23 ,1,2579,8011,Barcelona,2,el-besos,Apartment,1984,2010,Spain,4
"$350,000.00 ",$223.21 ,1,1568,8009,Barcelona,2,el-besos,Apartment,1950,2021,Spain,4
"$441,600.00 ",$234.15 ,2,1886,8012,Barcelona,1,el-besos,Apartment,1980,2008,Spain,5
"$280,120.00 ",$101.60 ,1,2757,8007,Barcelona,1,el-besos,Apartment,1967,2016,Spain,1
"$367,000.00 ",$148.46 ,1,2472,8008,Barcelona,1,el-besos,Apartment,1986,2013,Spain,3
"$80,600.00 ",$39.18 ,1,2057,8003,Barcelona,2,el-besos,Apartment,1975,2006,Spain,3
"$63,940.00 ",$21.65 ,1,2953,8003,Barcelona,1,el-besos,Apartment,1965,2009,Spain,1
"$120,000.00 ",$72.03 ,2,1666,8006,Barcelona,1,el-besos,Apartment,1987,2007,Spain,4
"$72,800.00 ",$27.46 ,2,2651,8002,Barcelona,1,el-besos,Apartment,1965,2008,Spain,5
"$198,750.00 ",$71.60 ,1,2776,8005,Barcelona,1,el-besos,Apartment,1987,2006,Spain,2
"$131,250.00 ",$76.22 ,1,1722,8004,Barcelona,1,el-besos,Apartment,1987,2011,Spain,4
"$386,100.00 ",$206.25 ,1,1872,8003,Barcelona,1,el-besos,Apartment,1992,2014,Spain,4
"$113,240.00 ",$60.23 ,2,1880,8008,Barcelona,2,el-besos,Apartment,1955,2010,Spain,4
"$42,075.00 ",$14.84 ,2,2836,8008,Barcelona,1,el-besos,Apartment,1979,2012,Spain,1
"$89,400.00 ",$33.72 ,2,2651,8003,Barcelona,2,el-besos,Apartment,1992,2007,Spain,3
"$1,295,000.00 ",$620.51 ,2,2087,8013,Barcelona,1,el-besos,Apartment,1969,2017,Spain,4
"$79,750.00 ",$29.44 ,1,2709,8010,Barcelona,1,el-besos,Apartment,2001,2009,Spain,1
"$82,500.00 ",$40.62 ,1,2031,8016,Barcelona,2,el-besos,Apartment,1962,2014,Spain,5
